id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
10359,B,I,A,D,E,BI,A,E,L,F,LM,A,A,A,A,B,D,D,B,0.8894776837870948,0.7788198543421421,0.8651452188462047,0.8603115671021438,0.8056124887931841,0.5555562355229597,0.205445180790516,0.9472340131410716,0.5815445869936857,0.7698643656566568,0.9467048225076182,0
337505,B,K,A,A,E,BI,E,Y,AD,E,LM,A,A,A,B,B,D,D,B,0.9024143700968078,0.5710876458310935,0.8640013215618113,0.8331717910097951,0.7986788248008565,0.5544866449545025,0.2256092637229964,0.8725944620407421,0.5942334668829147,0.7724552289322454,0.9523622612752368,0
168854,B,A,A,B,E,BI,A,N,S,A,DF,A,A,A,A,B,D,D,B,0.3282448563126838,0.3179473948175377,0.4020822669857854,0.5665313430207173,0.6272786025160886,0.4217552448487013,0.4932739295932026,0.55954509972336,0.3772371834551963,0.3200216368187665,0.3250229361140617,0
9909,A,M,A,A,F,BI,A,AH,AD,F,LF,A,A,A,A,B,D,D,B,0.9231693114879124,0.5911775491899742,0.5961316178948363,0.6637535719672392,0.2393530997911697,0.7350508629079574,0.5235696812543202,0.8136792315706667,0.5244061670463778,0.6622117963873643,0.924858086228822,0
375425,B,F,A,D,E,BI,A,Y,L,A,LN,A,A,A,A,B,D,D,B,0.9343466099407636,0.7134557248935149,0.8189667776997414,0.8849274394032854,0.5789344078966617,0.1394712071013547,0.1362835195438113,0.8742390042307291,0.6143676330456321,0.8264391492068208,0.9614949112949774,0
425785,A,I,A,A,H,BI,A,E,AX,A,HK,A,A,A,A,B,D,D,B,0.5455895298450966,0.7047134657916484,0.6880817648378406,0.3397724932740009,0.7733233038652948,0.6807425987577762,0.7116380783226819,0.4497105001646692,0.5274688472522302,0.7177036387634387,0.4521913225688822,1
283046,B,K,C,A,E,BI,C,AW,BM,A,CR,A,B,A,A,B,D,D,B,0.3497599202299173,0.2900542127759053,0.3328022750545265,0.585231088121218,0.359306696746667,0.5541569794391882,0.42419912089761,0.3695187737718417,0.3534988850974034,0.288323632334502,0.3881440917998256,0
229125,B,I,D,B,E,BI,E,AS,Y,A,GQ,A,A,A,B,B,D,D,B,0.3203151741639266,0.5558436191815785,0.3350971721552453,0.7908864872280077,0.7336043047469845,0.6800438609044902,0.5040163943081725,0.6948157791911269,0.5622183237531231,0.3495086514357974,0.5799227742240165,0
319120,B,I,C,A,D,AB,C,E,X,A,DJ,A,A,A,A,B,D,D,B,0.4741842676879139,0.2524778517974127,0.206809193677342,0.3112720046825458,0.8161489882922688,0.0866361993726912,0.3845890167589641,0.3707380261950322,0.3551835209959994,0.3573956560693343,0.423073238218812,0
472682,A,F,A,B,F,AB,A,AH,I,A,HX,A,A,A,A,D,D,D,B,0.6648174743354129,0.4434984533820207,0.5069403839241075,0.2794513513955382,0.2391590347121585,0.0997879573569148,0.1541688873771729,0.5965749898586897,0.4932279539979653,0.3122349634150364,0.5248535847100886,0
400786,A,I,C,A,E,BI,A,AF,M,E,DP,A,A,A,B,A,D,D,B,0.3035514546508294,0.2763143348581298,0.3122770347007435,0.5950137208805063,0.2140667970426695,0.7365523442323362,0.5620844718598837,0.3488398205117018,0.3880846230792039,0.3178109254963804,0.3012752645222071,0
421961,B,K,A,A,E,BI,C,AW,AX,J,DP,A,B,A,B,B,D,D,B,0.4800521577486446,0.3359912885121064,0.299502016410858,0.5512775826989583,0.6086635200336673,0.5564547947531678,0.5668372212249723,0.3560638236094962,0.1842496321935787,0.7239092670844895,0.2184986361486098,0
107489,A,A,A,A,E,BI,A,AS,S,E,HJ,A,A,A,B,B,D,D,B,0.6479694038234092,0.3348096430844758,0.8949389883494819,0.6479318623778428,0.636534730328389,0.7358750154650976,0.201782152017966,0.8804421043172851,0.5307531035136759,0.4670212116474228,0.6514363410542642,0
267176,A,N,A,A,E,BI,C,AM,AS,C,CR,A,B,A,B,B,D,D,B,0.503214050207912,0.3885889669755384,0.2964257280630963,0.6300133685439395,0.3559548882826226,0.4870964117261306,0.5262826835401192,0.4016394309865405,0.4084195852921621,0.5822717160602167,0.540827939478541,0
422693,A,L,Q,B,J,BI,C,C,K,A,JR,B,A,B,B,D,B,B,D,0.2167520500418643,0.9424776193401888,0.9598594026913464,0.1553979884530671,0.6813053065084123,0.7816134780616958,0.9508900258622036,0.3780831238092685,0.7211452144247372,0.454301954131969,0.3680083675111592,1
314122,A,I,A,B,G,BI,A,E,Q,A,HK,A,A,A,A,B,D,D,B,0.4746754932568556,0.6650098735643615,0.6477704880134598,0.5759583990563812,0.7860602770986573,0.7997745419237665,0.6455659006549261,0.6083318699386844,0.4596474917743492,0.2830681128082346,0.5141479818477876,0
110133,B,I,A,A,G,BI,A,O,M,A,HK,A,A,A,A,B,D,D,B,0.5533100698221941,0.6621671195937678,0.6533083633319706,0.3169601687006678,0.6652272173363076,0.7375917029960095,0.619670089463284,0.5397310386829436,0.3255983063774721,0.5656185481827842,0.537621837467997,0
95422,A,L,G,A,F,BI,A,AN,AX,A,LF,B,A,B,B,B,D,D,B,0.5054828438872557,0.7494187410246592,0.7785403580063397,0.2710160482061002,0.2916378336058021,0.7345851786886756,0.7917314172805594,0.6003617431559753,0.4967400364024103,0.5457119420627493,0.5207727710645813,1
468646,A,I,A,D,L,BI,A,AF,BD,A,LE,A,A,A,A,B,B,B,B,0.525891355290514,0.9221088691682308,0.9632903058485088,0.2272072305726866,0.2304006589368438,0.6790380945231151,0.9477314120386368,0.368792854239274,0.6133006526698849,0.2466324586523802,0.5307477763146451,1
282910,A,O,F,B,E,BI,G,AH,AE,A,BC,A,A,A,B,D,B,C,B,0.5440664309336997,0.1959360584252004,0.3436674669824568,0.3357495240544784,0.2274768683484658,0.5536381696272348,0.4873761812960782,0.4332796774845562,0.4116687106243785,0.3099452104401291,0.3178925980602067,1
192561,A,K,A,A,F,BI,A,G,Y,A,HC,A,A,A,A,D,B,D,B,0.975686650367547,0.785161322523268,0.4471232928021292,0.7343528907755309,0.8288506152141749,0.078612226298602,0.2681742192045728,0.8774246743975586,0.5741367055265663,0.8854386672839573,0.9655922689363604,0
15347,A,F,C,A,E,BI,A,AK,AE,A,DP,A,A,A,A,A,B,D,B,0.4443308095333259,0.3019674403744463,0.3293339728299104,0.2729203832818748,0.2923740137783159,0.2756035532001055,0.4820974758741021,0.35439447582776,0.3359146061023152,0.3083596853448197,0.3808767084874568,0
83806,A,I,M,A,F,BI,I,E,BC,A,DP,A,A,A,B,D,B,D,C,0.4623920125154939,0.3208435829983323,0.3047343949151022,0.2171162074427053,0.7888806847856872,0.8076182915057002,0.8989959155665301,0.3318295796125431,0.3227018028109139,0.5677906740401946,0.4525914155132198,1
338404,B,F,A,B,H,BI,A,AS,AE,A,HK,A,A,A,A,B,D,D,B,0.3683510515310847,0.7182503650822654,0.7051119301473914,0.5655520421312658,0.7167644977713782,0.7386862506805986,0.7643377388409758,0.7460808998640102,0.4322171118818885,0.7130351047868405,0.3698180403524751,0
223611,A,F,G,A,D,BI,A,F,Y,A,GE,A,A,A,A,B,D,D,B,0.9282428722570536,0.5973736145965023,0.5568358101001126,0.8563971360640775,0.2413273744948611,0.0681765682831341,0.1848224973926382,0.8919033442478809,0.3736951688074025,0.5203728844721021,0.9725173787506636,0
90034,A,K,A,A,E,BI,G,AH,BM,I,DJ,A,B,A,B,D,B,D,B,0.31184842665018,0.3081838579901741,0.2967820218054479,0.6285476275213986,0.2354901926824376,0.6792929709978793,0.3676805389032883,0.3768646665404312,0.3939481733706984,0.5366731838859019,0.3200235956272535,1
274527,A,I,A,A,F,BI,A,AH,AJ,A,HV,A,A,A,A,D,C,C,B,0.5602206587590142,0.5179909071342048,0.4199520110665157,0.2777816379686721,0.2239202342972332,0.1146825155353296,0.228961437673742,0.5331486758303299,0.7964095834665879,0.4296353413343281,0.4631897567636191,0
19006,B,I,A,A,F,BI,A,U,AX,A,HK,A,A,A,A,B,D,D,B,0.3014487089716434,0.6966651888598014,0.7002818288607179,0.5792996874406284,0.2847165038064387,0.7990795759855238,0.5774689468879446,0.2821139297362425,0.4427158067947997,0.4960579934194282,0.2255228415829678,0
214721,A,I,C,A,F,BI,A,U,X,A,GS,A,A,A,A,B,D,D,B,0.4787624647690808,0.4362900245158298,0.4330130702866658,0.292108854540178,0.2923621242062059,0.3570128186668505,0.9355363205039376,0.3603538408381046,0.3560898856054517,0.3277912181626928,0.4073272155125224,0
472124,A,B,D,F,K,BI,A,AS,K,A,MD,A,A,A,A,D,D,C,B,0.8502991103218518,0.9606676764594692,1.0001791442019408,0.2138065432630766,0.737776496960076,0.552572171832728,0.3375933285319151,0.8548552706293528,0.6988218032478115,0.5951647509590543,0.9298474163777772,1
234312,A,F,G,B,G,BI,A,S,Q,A,HK,A,A,A,A,B,D,D,B,0.6472875972502575,0.6228357456707221,0.5731734860574444,0.3279916864205833,0.4664367755667063,0.7352689287186536,0.6147312727101311,0.4477011884968011,0.4132050725274405,0.6583575383264709,0.6461710230618417,0
132479,A,L,J,A,H,BI,C,AS,BM,A,HK,A,A,A,A,B,D,D,B,0.525995039176735,0.6099251850585211,0.6986420034498023,0.6427711273188118,0.7088565087319946,0.5542921895108978,0.334897731025891,0.6815561914205801,0.4320834945564007,0.7274497528461071,0.8246195513750813,0
134850,B,L,J,A,F,BI,C,C,BO,A,DP,A,A,A,B,B,D,D,B,0.4738823914567986,0.3349494015109642,0.3386932003983784,0.3231011271786675,0.2818064826083354,0.7970292464154441,0.5136530883369473,0.3187244301097036,0.2678879101668908,0.4982379686306305,0.3860376582679856,0
370432,A,I,C,B,E,BI,A,AX,AX,A,DP,A,A,A,B,B,D,D,B,0.2752382414762442,0.3143074242218957,0.2655998848638298,0.3000007325549249,0.5694156653062578,0.7378734284499366,0.5600613384304025,0.3103686316855967,0.2812102724145895,0.3444703213488038,0.2845222614191103,0
210465,A,B,A,A,F,BI,E,AS,K,N,KL,A,B,A,B,D,B,D,B,0.3363723482612255,0.2141503480346605,0.2219537339524484,0.3513197706952611,0.7176589926118663,0.2151778070122175,0.5424911988091339,0.3365801945258704,0.3810333144124245,0.5436459877937264,0.4475802446472455,1
250373,A,K,A,A,F,BI,A,U,AE,F,HQ,A,B,A,B,D,A,B,B,0.2839707759255689,0.7001562966256688,0.6843653748595383,0.6077210812001734,0.243520160438125,0.6202051819089874,0.7033453287856428,0.6829222485624779,0.8312657629496195,0.9790359183184012,0.4495417020844714,1
299902,A,I,A,A,E,AB,C,N,AU,A,HJ,A,A,A,B,D,C,D,B,0.3120007300602424,0.3253390162334773,0.4037505123473042,0.6724323931210889,0.5767563650869777,0.2689189999055037,0.1345194723744169,0.5205545066529561,0.3254671938182436,0.3830047188432939,0.3339929752253044,0
338043,A,F,A,B,F,BI,A,AH,I,A,HX,A,A,A,A,B,D,D,B,0.871018116429014,0.6160112441808641,0.5599171196672315,0.8671122751630949,0.2616528435591329,0.1268860068508061,0.0880819248299402,0.8584725748173705,0.7386337980370392,0.3451641082630322,0.5872024553360696,0
345109,A,I,A,A,H,BI,A,AD,AT,J,CO,A,B,A,A,B,D,D,B,0.7313852225668412,0.6592518821450284,0.6435801966697616,0.3312276847398911,0.6734964886248681,0.4886131080124277,0.5553496189851592,0.5228877170879805,1.0011941536378075,0.2669881819027497,0.5122434399326162,0
356450,A,L,M,B,E,BI,C,G,AJ,N,DJ,B,B,A,B,D,B,B,D,0.4978674036077639,0.4565591903441277,0.3371029021527812,0.2577986265093381,0.2441811513389116,0.735770725994097,0.3848260602808651,0.3788047087460095,0.3855423960070093,0.3103400320112729,0.4194960042246018,1
260970,A,D,A,A,F,AB,C,AH,BN,A,HX,A,A,A,B,B,C,D,B,0.4875839622588678,0.5059617771440144,0.4639444423034752,0.3184403596280124,0.2544109889333223,0.3573198665982566,0.9409084581605124,0.3174744415818703,0.3647409206126606,0.460129478787861,0.4308587315758305,1
79170,A,I,A,B,H,BI,C,AH,BD,A,HK,A,A,A,A,D,B,C,D,0.5249960927160119,0.7742042416441215,0.7892351375135511,0.3197857017240688,0.1918821084866969,0.7967746649496456,0.7669617859127803,0.4895475899822037,0.8577146842524987,0.5791178845720399,0.5212712995047031,1
416468,B,A,A,B,E,BI,A,N,N,E,HJ,A,A,A,B,B,D,D,B,0.6548913784841052,0.2988355269998938,0.4006226757914624,0.6491740567174014,0.6051826369513491,0.1724833148647259,0.1823341094790345,0.5563157790680656,0.3350823622097909,0.313017573290789,0.6816734710796939,0
493613,B,I,A,E,F,BI,A,AH,P,A,CR,A,A,A,A,B,D,D,B,0.073487878790164,0.1652483771537834,0.2485045469551786,0.3094372175334579,0.5894047377834982,0.104047059947316,0.6367911635636655,0.1985363735097753,0.2779652173200003,0.3836985307100746,0.3005569993273462,0
92759,A,L,A,A,E,BI,A,AS,Y,A,JK,A,A,A,B,B,D,D,B,0.9076478720291632,0.6816214167052821,0.8403183127953355,0.8525454208195866,0.7077655308643411,0.7745423574552961,0.2508349357824212,0.8863636706418242,0.5111820078627193,0.9550851682728528,0.954985958984438,0
487434,A,I,A,B,D,BI,C,G,AN,A,BV,A,A,A,B,B,D,D,B,0.3123294990688897,0.4941616744450069,0.4343357806055537,0.6223046452705626,0.3813622379532433,0.1578787411346207,0.6958395660860945,0.4160013138361362,0.489639629898171,0.409615285380062,0.4529598166603275,0
51240,A,J,C,A,E,AB,C,U,BC,A,J,A,A,A,B,B,D,D,B,0.468103960215361,0.4074203048617899,0.4430903015453305,0.3329061576560661,0.2531637300221893,0.1520290598419984,0.4659581803064715,0.3257734623005791,0.3190230104815445,0.2477274748983652,0.4149925269014214,0
53950,A,F,A,B,D,AB,A,AH,L,A,EV,A,A,A,B,B,D,D,B,0.3723801126933457,0.4767270389121504,0.4487801472862084,0.3468856688234337,0.6105523185781968,0.2640161019130318,0.1943043694076516,0.4730918419514684,0.7585996818966155,0.4877208990119294,0.5218801376076466,0
481665,A,K,A,A,E,BI,A,AU,S,C,IG,A,B,A,A,B,D,D,B,0.9226793777639528,0.8005459980372146,0.8055167104616398,0.8744181212400634,0.8202096172339338,0.2411153758735281,0.1529096607353972,0.9736755956835232,0.5459022560086637,0.6895897617100916,0.9254953753258276,0
455251,A,F,G,A,E,BI,A,AO,Y,A,MT,A,A,A,B,B,D,B,B,0.6332912222494849,0.4495731956741874,0.4201379044034593,0.6021219235567047,0.8052008815092019,0.5526849886798678,0.2667289245252297,0.5836581711162114,0.3937458250311861,0.341808165258181,0.5497046219204589,0
239690,A,I,A,A,E,BI,A,G,M,A,DP,A,A,A,B,B,D,D,B,0.1863812659795119,0.2052027107772186,0.3178137878774388,0.3178538955004558,0.6213167005382672,0.8047009625320074,0.573100751799983,0.2048830350869338,0.3399691049139086,0.2714148208406732,0.2942224296990765,0
115546,A,B,D,A,F,AB,E,U,X,I,GC,A,B,A,B,B,D,D,B,0.6698909422800619,0.4633615086821375,0.4263731811755607,0.3202545849009497,0.2170510656890269,0.2263823623842975,0.2054947586358031,0.3697025888067129,0.4016888125718808,0.585691754468714,0.2418287735512628,0
378147,A,K,D,B,E,BI,A,J,L,A,HQ,A,A,A,B,B,B,D,B,0.9290863440863776,0.7876031241902712,0.7403630674305883,0.7485358211665397,0.3806630854769647,0.5540442370701526,0.262328734300636,0.8731801183512268,0.7719565707805108,0.7864534638835033,0.9468284978415789,0
439390,A,K,A,B,E,BI,A,E,S,C,KW,A,B,A,A,B,D,D,B,0.9864359089797516,0.5506922530874715,0.8384861513834032,0.8520208564305111,0.8296549449808428,0.0958163680542896,0.2123640685965509,0.9776720680455776,0.4280707398359977,0.7177542941010759,0.9590147062297978,0
66218,A,K,A,A,H,BI,A,S,L,E,HQ,A,A,A,B,B,D,C,B,0.6462426640700217,0.7623702189221846,0.74848531483465,0.8471055746073196,0.6808118925099311,0.6792586539220333,0.3432402787609308,0.8446331216510876,0.6789922836094401,0.9610746873566732,0.6520677712021833,1
14972,A,K,A,A,H,BI,A,F,AG,A,HQ,A,A,A,B,D,D,D,B,0.6282058820983021,0.8040198602931045,0.7957636643979445,0.7615192028337476,0.6830499221111239,0.6802204684299805,0.6866529481992537,0.8374362388709946,0.7760210575493256,0.3651217972779461,0.6383894968557353,1
368126,B,A,A,A,H,BI,A,S,BM,E,LN,A,A,A,A,B,D,C,B,0.6480440942144395,0.7998714431388079,0.7946047594109276,0.7089865585264641,0.7937932612788443,0.5555162043630434,0.3442227115776334,0.8322697790893626,0.4944297319239396,0.9294442255527164,0.6612818016805566,0
403154,A,H,A,A,E,BU,G,N,N,A,BL,A,A,A,A,B,C,D,B,0.8895487339629885,0.6160662036812146,0.5954481300748851,0.7112665791794063,0.5947980189546491,0.2788632255215945,0.1566636519997154,0.8611174645519915,0.6926434981451582,0.3372645681748957,0.92217420817751,0
276633,A,N,A,B,E,BI,I,A,S,C,LB,A,A,A,B,D,D,D,B,0.8268933054512729,0.6073725722987848,0.5905802778099053,0.756573265193859,0.4123055745975383,0.6204853593080296,0.1556715577431139,0.5188593964293202,0.569892259391642,0.3088811024349813,0.9314492734651196,0
279436,A,H,M,A,E,BI,A,AM,X,A,HU,B,A,A,B,B,B,D,D,0.4663820223964919,0.3253553752362995,0.2376808485172589,0.3033345375828736,0.8020500467912767,0.0468553033422466,0.1665244796391986,0.3600717161391768,0.3664501605703548,0.6634522660095773,0.4593237077230009,1
388463,B,I,A,B,E,BI,A,N,S,A,HJ,A,A,A,B,B,D,D,B,0.9080242109666474,0.5373849920689593,0.4122717313933177,0.6383193443995164,0.5682978275088774,0.555070943056193,0.2420349039449479,0.8005314741495866,0.4484315062258719,0.7242366054547626,0.6482855734521077,0
240318,A,J,A,A,F,BI,A,AX,AT,E,GS,A,B,A,A,B,D,D,B,0.495406609940708,0.5563241945166876,0.5274700541358811,0.2390668059097436,0.3750641623322546,0.35725748927251,0.555775218515294,0.3725181879909355,0.6147719697135221,0.3475719569561583,0.3968481717813949,1
308680,A,K,A,A,E,BI,C,AW,AX,I,CR,A,B,A,B,B,D,D,B,0.3107406684868867,0.3152977267366321,0.2828783341419795,0.5913657258961543,0.5964863421388527,0.7360531924316112,0.4153246561313189,0.3872782270368421,0.3952318066484057,0.5820250702167118,0.2401068517258616,0
225775,A,H,M,A,F,AB,C,AH,X,A,DC,B,A,A,B,D,B,D,C,0.4725486211349957,0.4820096163207764,0.2731877331590506,0.2319424642266501,0.2535967011022795,0.7354027224773886,0.3245971122015565,0.356374225923668,0.3704319209293828,0.5242581699352118,0.4810721381549862,1
459930,A,K,A,A,F,BI,C,E,AU,F,AB,A,B,A,B,D,B,C,B,0.4858669424913527,0.509362941387291,0.9029455884371096,0.2098271849146612,0.8177263399527644,0.5562007511053136,0.742590186626941,0.5583196574871976,0.5568048297413103,0.8203478900768969,0.9179673799856876,1
360505,B,I,A,A,E,BI,C,AW,BM,J,CR,A,B,A,A,B,D,D,B,0.327486631200755,0.340702514537412,0.2613783218648731,0.5889961348079995,0.3629283829209825,0.7339007916634787,0.5395193475850689,0.1749976272608477,0.4490171624527791,0.646875346457307,0.3117457389376619,0
349058,A,G,M,A,E,BI,E,J,BM,A,LO,A,B,A,B,D,B,D,B,0.2193924399229372,0.2411250212618403,0.2381796819072346,0.6220205836930505,0.4065495026964458,0.5535805987943354,0.3998647796376837,0.3795621395942625,0.4117559636528122,0.298500511876714,0.3313251376722077,1
113086,A,K,A,A,F,BI,A,AW,AX,E,P,A,A,A,B,B,D,D,B,0.5208071167298408,0.6995993932122051,0.7084991942996807,0.6347835037847888,0.2940383726765319,0.4868547062399427,0.5876210028774352,0.3589957918046472,0.3736838077241878,0.6855283459515656,0.4491361313176624,0
158391,A,I,A,A,G,BI,C,AF,H,C,HK,A,A,A,B,D,B,D,B,0.4790056846402561,0.8238812367688568,0.7925971844190305,0.2539685740361027,0.2105282343203944,0.7835933194563823,0.8299065679650102,0.4039933350865889,0.6505398015470066,0.5118155658590128,0.4933204053264833,1
230142,A,I,A,A,E,BI,A,AI,BJ,A,DP,A,A,A,B,B,B,D,B,0.2183159347473451,0.3218085325635386,0.2891371276794329,0.3512073774674608,0.8125237978962777,0.3563745836800616,0.5099666081191306,0.3529205523962079,0.3607608281894954,0.3855683871327613,0.3195007377044741,0
263962,A,F,D,B,E,BI,A,AI,BH,E,HX,A,A,A,B,B,D,D,B,0.6420501806155343,0.5661116064243483,0.6247810346678937,0.5770555237664626,0.6688376713994142,0.1307374588120007,0.169250790541812,0.6157760405221637,0.5649419543939173,0.6541765599566853,0.8130423589776637,0
242642,B,I,A,B,E,BI,A,E,AS,J,CR,A,A,A,A,B,D,D,B,0.3533708270370286,0.3269378919484666,0.3572412333553821,0.5990006828384278,0.8012370240660691,0.488369206375665,0.5461595825794703,0.210496208536387,0.3742394548936814,0.6024017301164024,0.3114318037354125,0
475556,B,H,A,A,F,BI,A,AN,AX,A,HK,A,A,A,A,B,D,D,B,0.3730489086973806,0.6967806886298097,0.7067436190542392,0.5583912536012549,0.2953053188458575,0.680623134734334,0.5268897815366173,0.3210967324520959,0.4938100060728292,0.6843189620749539,0.2860333511937737,0
205717,B,I,A,D,E,BI,A,Y,L,A,LN,A,A,A,A,B,D,D,B,0.950964790981932,0.7831538004127188,0.8624703621939327,0.7914630442617628,0.6756385355211849,0.4868700427318999,0.3263321520949951,0.8954971839487601,0.5733971114459819,0.8352895670072231,0.970359053659542,0
299544,B,O,A,A,H,BI,A,E,BM,A,HK,A,A,A,A,B,D,D,B,0.5849891458778522,0.7110287671763557,0.7241196856286751,0.5851248248226326,0.7808125181792036,0.5534128448634699,0.6519823239207955,0.6723861619987149,0.4826938842352209,0.3770246707425821,0.5107541417630745,0
208435,B,O,A,A,D,Y,E,AH,AE,A,DJ,A,A,A,B,D,D,B,B,0.2905949575139341,0.3246795332379276,0.2280850084994884,0.6543451818079202,0.2474434854476061,0.7347116865772206,0.5283373417716994,0.4367382746701549,0.387047913109182,0.2980865715450017,0.3188390631106455,0
93661,A,I,A,A,F,BI,E,AH,BC,A,LO,A,A,A,A,B,D,B,B,0.5743220075624161,0.6209958812029335,0.5818375752886943,0.154962761396589,0.2396348779497573,0.1526121059575123,0.4972558817548723,0.7141778325892698,0.4232330661332212,0.5174715073914002,0.5134221828201949,0
230333,B,F,D,B,E,AR,A,K,BM,A,DF,A,A,A,A,B,D,D,B,0.3007325739594239,0.2352436471213381,0.2310743813053477,0.3454368163684336,0.7004428876879946,0.7386085741801353,0.5641090366851995,0.3891448300139448,0.3640671151364413,0.3285979570504151,0.366083430073026,0
211966,A,N,C,A,E,BU,C,A,N,A,DP,A,A,A,B,B,D,D,B,0.4818675038439869,0.3097738182517974,0.2956090553801503,0.6640506746168172,0.6131764461154005,0.5561104695791267,0.5300677537608622,0.3736461785223816,0.3609623405443654,0.3216219448837789,0.5084767044193024,0
419155,A,C,G,B,E,K,A,E,BM,A,CB,B,A,A,B,D,B,C,C,0.5282001477308935,0.2357612669486784,0.352295146849949,0.2611060915624183,0.7792765938547247,0.113947126117104,0.4476950060463538,0.3516719832910829,0.3704398038120756,0.2577753913639877,0.3918150492996291,1
416592,A,F,G,A,G,BI,A,AH,AT,E,KB,A,A,A,A,B,D,D,B,0.4767728222250243,0.4830916486632025,0.52934175850423,0.2821118686589325,0.2194992590744408,0.5540943226946708,0.5366042629763028,0.5139523540792977,0.4056949043863193,0.3140109151638188,0.3944763139952116,0
160179,A,L,D,A,H,BI,A,AF,BM,A,HK,A,A,A,B,B,D,D,B,0.1590819435607665,0.2175117265648274,0.7841788195216137,0.1053718071555747,0.7270644770478781,0.8096001158132333,0.7262976704637127,0.3597034838103306,0.4700893198692921,0.7485462856756192,0.3521472240756192,1
208259,A,F,A,A,H,BI,A,E,AN,C,DJ,A,A,A,A,B,D,D,B,0.5460694774120319,0.5622558203696065,0.9028831586530672,0.324530481968986,0.7930552597034035,0.4253942225635769,0.5951298077819218,0.4630887838755934,0.3456695380600053,0.2602059631928947,0.4462067974030189,0
344259,A,F,A,C,G,BI,A,AV,AE,E,JG,A,A,A,A,B,D,D,B,0.5932874652779021,0.5733580672722627,0.6164849428061002,0.6524885655031389,0.2734204421886409,0.4882568593762515,0.6469324902460393,0.5407372444219344,0.5764605779861545,0.3190701200846444,0.5262388295016427,0
457958,B,I,A,A,E,AX,A,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.543234105726448,0.2839868032191584,0.3085725860541897,0.3364152224959175,0.8131703220835328,0.2720405682759832,0.545324979412935,0.3143553902525235,0.4039369724293259,0.245115532869879,0.3135237687163648,0
452290,A,I,D,A,E,BI,C,AS,AS,I,CR,A,A,A,A,B,D,D,B,0.2894371393762518,0.2745139637751711,0.2329232030919099,0.4101080520209687,0.2978828136720258,0.737943121849216,0.9527899990551192,0.2273006460933675,0.3296802036403831,0.5020047935170981,0.3289736969981176,0
408616,A,I,A,A,E,BI,E,G,AU,S,GS,A,B,A,B,B,D,B,B,0.5751564120109545,0.6551278720936682,0.5758609080141207,0.2791453470831978,0.2138209388130872,0.3599787914900762,0.5969236593787854,0.5588095850451206,0.5264976823628651,0.3537325932138874,0.5517454639177737,0
200138,B,I,A,A,E,BI,C,E,BM,C,AV,A,A,A,A,B,D,D,B,0.3632955482515555,0.4291434355893052,0.5697405969970712,0.5458328034929805,0.7913376740313481,0.7324749031602942,0.5888813152513162,0.363121018605527,0.3501892634377611,0.2562994467594301,0.4979652787790469,0
237962,A,K,A,B,F,BI,A,G,Y,A,IG,A,A,A,A,B,D,D,B,0.9144993380804968,0.7509380165314257,0.7401210682257813,0.7951818912556565,0.7809522438239491,0.6171250221440371,0.2538790449775028,0.8756015002567166,0.5946201060349575,0.8180332433160847,0.9534247484442452,0
124980,A,N,A,A,E,K,E,AG,AX,I,CR,A,A,A,A,B,D,D,B,0.2724814272222181,0.2017973644989298,0.2743918127898368,0.3531163284189489,0.8056572082602573,0.6809936543735157,0.3793387039546586,0.2412725724989015,0.3008463857049857,0.4168201854899103,0.3196556857709982,0
337945,B,I,A,A,E,BI,A,U,BG,A,HA,A,A,A,B,A,D,D,B,0.1873433213741113,0.1924910333443419,0.2104384141516019,0.327140967949066,0.3975947979434765,0.0795965449530242,0.6474203101403302,0.2205426833935955,0.3291653733101401,0.2782659020397964,0.3724858965835837,0
118323,A,K,D,A,E,BI,A,E,BM,E,CK,A,A,A,A,B,D,D,B,0.2792133168622617,0.2315900944416928,0.3223105290716474,0.3343056063670456,0.8058591814836852,0.7340574988679305,0.5306586106611386,0.2029643868888925,0.3139980833035512,0.6972792631115532,0.3176630735986179,0
377908,B,F,D,A,H,BI,A,AS,AE,A,HK,A,A,A,A,B,D,D,B,0.3732394330117619,0.6305927331006542,0.6610805160172429,0.5413896811859957,0.7198967009021807,0.7378688557722373,0.6936960053296872,0.6601272312316919,0.4665269033880316,0.3391056700429804,0.3312806025800321,1
493681,B,I,A,A,E,AB,C,AH,BM,A,DC,A,A,A,B,B,D,D,B,0.6497815869395385,0.4025053433960581,0.3115861836528853,0.3179739831988293,0.2174242003347382,0.7315443204453826,0.1026040841523977,0.392359313522162,0.4162469736919821,0.6396278805343061,0.3346945325173283,0
422481,A,F,L,A,E,BU,C,AI,S,J,LY,A,A,A,A,B,D,D,B,0.7864634452493906,0.6575230236300764,0.6366447899971723,0.7109514885469209,0.6209056384464795,0.0962132793692744,0.216654346810433,0.6361934830215581,0.4012321617097564,0.4385270033305349,0.6869132664829456,0
2666,A,O,A,E,G,BI,A,J,K,C,HK,A,A,A,B,D,B,D,B,0.5182235774277885,0.7962610786691826,0.7994124611637833,0.2909077986825639,0.3853394256329008,0.7890479656269342,0.763973468711478,0.4608450702219622,0.9560208374905144,0.9711362848247472,0.5034298488293826,1
